fasta_id	protein_id	locus_id
CAJOBZ010000001.1	CAF4746102.1	PMACD_LOCUS362
CAJOBZ010000001.1	CAF4746117.1	PMACD_LOCUS363
CAJOBZ010000001.1	CAF4746133.1	PMACD_LOCUS364
CAJOBZ010000001.1	CAF4746163.1	PMACD_LOCUS365
CAJOBZ010000001.1	CAF4746150.1	PMACD_LOCUS365
CAJOBZ010000001.1	CAF4746175.1	PMACD_LOCUS366
CAJOBZ010000001.1	CAF4746191.1	PMACD_LOCUS367
CAJOBZ010000001.1	CAF4746206.1	PMACD_LOCUS368
CAJOBZ010000001.1	CAF4746222.1	PMACD_LOCUS369
CAJOBZ010000001.1	CAF4746237.1	PMACD_LOCUS370
CAJOBZ010000001.1	CAF4746251.1	PMACD_LOCUS371
CAJOBZ010000001.1	CAF4746260.1	PMACD_LOCUS372
CAJOBZ010000001.1	CAF4746273.1	PMACD_LOCUS373
CAJOBZ010000001.1	CAF4746286.1	PMACD_LOCUS374
CAJOBZ010000001.1	CAF4746299.1	PMACD_LOCUS375
CAJOBZ010000001.1	CAF4746313.1	PMACD_LOCUS376
CAJOBZ010000001.1	CAF4746327.1	PMACD_LOCUS377
CAJOBZ010000001.1	CAF4746342.1	PMACD_LOCUS377
CAJOBZ010000001.1	CAF4746356.1	PMACD_LOCUS377
CAJOBZ010000001.1	CAF4746366.1	PMACD_LOCUS378
CAJOBZ010000001.1	CAF4746374.1	PMACD_LOCUS379
CAJOBZ010000001.1	CAF4746387.1	PMACD_LOCUS380
CAJOBZ010000001.1	CAF4746396.1	PMACD_LOCUS381
CAJOBZ010000001.1	CAF4746407.1	PMACD_LOCUS382
CAJOBZ010000001.1	CAF4746420.1	PMACD_LOCUS383
CAJOBZ010000001.1	CAF4746432.1	PMACD_LOCUS384
CAJOBZ010000001.1	CAF4746444.1	PMACD_LOCUS385
CAJOBZ010000001.1	CAF4746457.1	PMACD_LOCUS385
CAJOBZ010000001.1	CAF4746473.1	PMACD_LOCUS386
CAJOBZ010000001.1	CAF4746490.1	PMACD_LOCUS387
CAJOBZ010000001.1	CAF4746505.1	PMACD_LOCUS388
CAJOBZ010000001.1	CAF4746518.1	PMACD_LOCUS389
CAJOBZ010000001.1	CAF4746533.1	PMACD_LOCUS390
CAJOBZ010000001.1	CAF4746546.1	PMACD_LOCUS390
CAJOBZ010000001.1	CAF4746559.1	PMACD_LOCUS390
CAJOBZ010000001.1	CAF4746588.1	PMACD_LOCUS391
CAJOBZ010000001.1	CAF4746573.1	PMACD_LOCUS391
CAJOBZ010000001.1	CAF4746604.1	PMACD_LOCUS391
CAJOBZ010000001.1	CAF4746619.1	PMACD_LOCUS392
CAJOBZ010000001.1	CAF4746634.1	PMACD_LOCUS393
CAJOBZ010000001.1	CAF4746648.1	PMACD_LOCUS394
CAJOBZ010000001.1	CAF4746662.1	PMACD_LOCUS395
CAJOBZ010000001.1	CAF4746675.1	PMACD_LOCUS396
CAJOBZ010000001.1	CAF4746682.1	PMACD_LOCUS397
CAJOBZ010000001.1	CAF4746698.1	PMACD_LOCUS398
CAJOBZ010000001.1	CAF4746711.1	PMACD_LOCUS399
CAJOBZ010000001.1	CAF4746727.1	PMACD_LOCUS400
CAJOBZ010000001.1	CAF4746742.1	PMACD_LOCUS400
CAJOBZ010000001.1	CAF4746756.1	PMACD_LOCUS401
CAJOBZ010000001.1	CAF4746774.1	PMACD_LOCUS402
CAJOBZ010000001.1	CAF4746789.1	PMACD_LOCUS403
CAJOBZ010000001.1	CAF4746801.1	PMACD_LOCUS404
CAJOBZ010000001.1	CAF4746817.1	PMACD_LOCUS405
CAJOBZ010000001.1	CAF4746832.1	PMACD_LOCUS406
CAJOBZ010000001.1	CAF4746845.1	PMACD_LOCUS407
CAJOBZ010000001.1	CAF4746860.1	PMACD_LOCUS408
CAJOBZ010000001.1	CAF4746871.1	PMACD_LOCUS409
CAJOBZ010000001.1	CAF4746886.1	PMACD_LOCUS410
CAJOBZ010000001.1	CAF4746895.1	PMACD_LOCUS411
CAJOBZ010000001.1	CAF4746908.1	PMACD_LOCUS412
CAJOBZ010000001.1	CAF4746921.1	PMACD_LOCUS413
CAJOBZ010000001.1	CAF4746937.1	PMACD_LOCUS414
CAJOBZ010000001.1	CAF4746951.1	PMACD_LOCUS414
CAJOBZ010000001.1	CAF4746964.1	PMACD_LOCUS415
CAJOBZ010000001.1	CAF4746978.1	PMACD_LOCUS416
CAJOBZ010000001.1	CAF4746993.1	PMACD_LOCUS417
CAJOBZ010000001.1	CAF4747007.1	PMACD_LOCUS418
CAJOBZ010000001.1	CAF4747018.1	PMACD_LOCUS419
CAJOBZ010000001.1	CAF4747033.1	PMACD_LOCUS420
CAJOBZ010000001.1	CAF4747047.1	PMACD_LOCUS421
CAJOBZ010000001.1	CAF4747062.1	PMACD_LOCUS422
CAJOBZ010000001.1	CAF4747077.1	PMACD_LOCUS423
CAJOBZ010000001.1	CAF4747091.1	PMACD_LOCUS424
CAJOBZ010000001.1	CAF4747107.1	PMACD_LOCUS425
CAJOBZ010000001.1	CAF4747135.1	PMACD_LOCUS426
CAJOBZ010000001.1	CAF4747120.1	PMACD_LOCUS426
CAJOBZ010000001.1	CAF4747145.1	PMACD_LOCUS427
CAJOBZ010000001.1	CAF4747159.1	PMACD_LOCUS428
CAJOBZ010000001.1	CAF4747171.1	PMACD_LOCUS429
CAJOBZ010000001.1	CAF4747187.1	PMACD_LOCUS429
CAJOBZ010000001.1	CAF4747205.1	PMACD_LOCUS430
CAJOBZ010000001.1	CAF4747219.1	PMACD_LOCUS431
CAJOBZ010000001.1	CAF4747225.1	PMACD_LOCUS432
CAJOBZ010000001.1	CAF4747238.1	PMACD_LOCUS432
CAJOBZ010000001.1	CAF4747251.1	PMACD_LOCUS433
CAJOBZ010000001.1	CAF4747263.1	PMACD_LOCUS434
CAJOBZ010000001.1	CAF4747281.1	PMACD_LOCUS434
CAJOBZ010000001.1	CAF4747298.1	PMACD_LOCUS435
CAJOBZ010000001.1	CAF4747312.1	PMACD_LOCUS436
CAJOBZ010000001.1	CAF4747325.1	PMACD_LOCUS437
CAJOBZ010000001.1	CAF4747338.1	PMACD_LOCUS438
CAJOBZ010000001.1	CAF4747351.1	PMACD_LOCUS439
CAJOBZ010000001.1	CAF4747362.1	PMACD_LOCUS440
CAJOBZ010000001.1	CAF4747373.1	PMACD_LOCUS441
CAJOBZ010000001.1	CAF4747386.1	PMACD_LOCUS442
CAJOBZ010000001.1	CAF4747400.1	PMACD_LOCUS443
CAJOBZ010000001.1	CAF4747414.1	PMACD_LOCUS444
CAJOBZ010000001.1	CAF4747429.1	PMACD_LOCUS445
CAJOBZ010000001.1	CAF4747441.1	PMACD_LOCUS446
CAJOBZ010000001.1	CAF4747454.1	PMACD_LOCUS447
CAJOBZ010000001.1	CAF4747464.1	PMACD_LOCUS447
CAJOBZ010000001.1	CAF4747475.1	PMACD_LOCUS448
CAJOBZ010000001.1	CAF4747488.1	PMACD_LOCUS449
CAJOBZ010000001.1	CAF4747499.1	PMACD_LOCUS450
CAJOBZ010000001.1	CAF4747511.1	PMACD_LOCUS451
CAJOBZ010000001.1	CAF4747524.1	PMACD_LOCUS452
CAJOBZ010000001.1	CAF4747537.1	PMACD_LOCUS453
CAJOBZ010000001.1	CAF4747551.1	PMACD_LOCUS454
CAJOBZ010000001.1	CAF4747562.1	PMACD_LOCUS454
CAJOBZ010000001.1	CAF4747575.1	PMACD_LOCUS455
CAJOBZ010000001.1	CAF4747588.1	PMACD_LOCUS456
CAJOBZ010000001.1	CAF4747604.1	PMACD_LOCUS456
CAJOBZ010000001.1	CAF4747616.1	PMACD_LOCUS457
CAJOBZ010000001.1	CAF4747627.1	PMACD_LOCUS458
CAJOBZ010000001.1	CAF4747656.1	PMACD_LOCUS459
CAJOBZ010000001.1	CAF4747684.1	PMACD_LOCUS459
CAJOBZ010000001.1	CAF4747673.1	PMACD_LOCUS459
CAJOBZ010000001.1	CAF4747640.1	PMACD_LOCUS459
CAJOBZ010000001.1	CAF4747697.1	PMACD_LOCUS460
CAJOBZ010000001.1	CAF4747712.1	PMACD_LOCUS461
CAJOBZ010000001.1	CAF4747725.1	PMACD_LOCUS462
CAJOBZ010000001.1	CAF4747737.1	PMACD_LOCUS463
CAJOBZ010000001.1	CAF4747749.1	PMACD_LOCUS464
CAJOBZ010000001.1	CAF4747756.1	PMACD_LOCUS465
CAJOBZ010000001.1	CAF4747769.1	PMACD_LOCUS466
CAJOBZ010000001.1	CAF4747793.1	PMACD_LOCUS467
CAJOBZ010000001.1	CAF4747780.1	PMACD_LOCUS467
CAJOBZ010000001.1	CAF4747806.1	PMACD_LOCUS467
CAJOBZ010000001.1	CAF4747820.1	PMACD_LOCUS468
CAJOBZ010000001.1	CAF4747833.1	PMACD_LOCUS469
CAJOBZ010000001.1	CAF4747848.1	PMACD_LOCUS470
CAJOBZ010000001.1	CAF4747863.1	PMACD_LOCUS471
CAJOBZ010000001.1	CAF4747874.1	PMACD_LOCUS472
CAJOBZ010000001.1	CAF4747888.1	PMACD_LOCUS473
CAJOBZ010000001.1	CAF4747900.1	PMACD_LOCUS474
CAJOBZ010000001.1	CAF4747914.1	PMACD_LOCUS475
CAJOBZ010000001.1	CAF4747926.1	PMACD_LOCUS476
CAJOBZ010000001.1	CAF4747940.1	PMACD_LOCUS477
CAJOBZ010000001.1	CAF4747950.1	PMACD_LOCUS478
CAJOBZ010000001.1	CAF4747961.1	PMACD_LOCUS479
CAJOBZ010000001.1	CAF4747972.1	PMACD_LOCUS480
CAJOBZ010000001.1	CAF4747985.1	PMACD_LOCUS481
CAJOBZ010000001.1	CAF4747994.1	PMACD_LOCUS482
CAJOBZ010000001.1	CAF4748017.1	PMACD_LOCUS483
CAJOBZ010000001.1	CAF4748006.1	PMACD_LOCUS483
CAJOBZ010000001.1	CAF4748030.1	PMACD_LOCUS484
CAJOBZ010000001.1	CAF4748045.1	PMACD_LOCUS485
CAJOBZ010000001.1	CAF4748057.1	PMACD_LOCUS486
CAJOBZ010000001.1	CAF4748070.1	PMACD_LOCUS487
CAJOBZ010000001.1	CAF4748082.1	PMACD_LOCUS488
CAJOBZ010000001.1	CAF4748098.1	PMACD_LOCUS489
CAJOBZ010000001.1	CAF4748112.1	PMACD_LOCUS490
CAJOBZ010000001.1	CAF4748128.1	PMACD_LOCUS491
CAJOBZ010000001.1	CAF4748141.1	PMACD_LOCUS492
CAJOBZ010000001.1	CAF4748155.1	PMACD_LOCUS493
CAJOBZ010000001.1	CAF4748168.1	PMACD_LOCUS494
CAJOBZ010000001.1	CAF4748182.1	PMACD_LOCUS495
CAJOBZ010000001.1	CAF4748196.1	PMACD_LOCUS496
CAJOBZ010000001.1	CAF4748211.1	PMACD_LOCUS497
CAJOBZ010000001.1	CAF4748221.1	PMACD_LOCUS497
CAJOBZ010000001.1	CAF4748232.1	PMACD_LOCUS498
CAJOBZ010000001.1	CAF4748246.1	PMACD_LOCUS499
CAJOBZ010000001.1	CAF4748259.1	PMACD_LOCUS499
CAJOBZ010000001.1	CAF4748271.1	PMACD_LOCUS500
CAJOBZ010000001.1	CAF4748281.1	PMACD_LOCUS501
CAJOBZ010000001.1	CAF4748292.1	PMACD_LOCUS502
CAJOBZ010000001.1	CAF4748304.1	PMACD_LOCUS503
CAJOBZ010000001.1	CAF4748318.1	PMACD_LOCUS504
CAJOBZ010000001.1	CAF4748330.1	PMACD_LOCUS505
CAJOBZ010000001.1	CAF4748339.1	PMACD_LOCUS506
CAJOBZ010000001.1	CAF4748354.1	PMACD_LOCUS507
CAJOBZ010000001.1	CAF4748359.1	PMACD_LOCUS508
CAJOBZ010000001.1	CAF4748373.1	PMACD_LOCUS509
CAJOBZ010000001.1	CAF4748383.1	PMACD_LOCUS510
CAJOBZ010000001.1	CAF4748393.1	PMACD_LOCUS511
CAJOBZ010000001.1	CAF4748406.1	PMACD_LOCUS512
CAJOBZ010000001.1	CAF4748432.1	PMACD_LOCUS513
CAJOBZ010000001.1	CAF4748422.1	PMACD_LOCUS513
CAJOBZ010000001.1	CAF4748444.1	PMACD_LOCUS514
CAJOBZ010000001.1	CAF4748454.1	PMACD_LOCUS515
CAJOBZ010000001.1	CAF4748467.1	PMACD_LOCUS516
CAJOBZ010000001.1	CAF4748482.1	PMACD_LOCUS517
CAJOBZ010000001.1	CAF4748494.1	PMACD_LOCUS518
CAJOBZ010000001.1	CAF4748505.1	PMACD_LOCUS519
CAJOBZ010000001.1	CAF4748509.1	PMACD_LOCUS520
CAJOBZ010000001.1	CAF4748516.1	PMACD_LOCUS521
CAJOBZ010000001.1	CAF4748528.1	PMACD_LOCUS522
CAJOBZ010000001.1	CAF4748541.1	PMACD_LOCUS523
CAJOBZ010000001.1	CAF4748553.1	PMACD_LOCUS524
CAJOBZ010000001.1	CAF4748566.1	PMACD_LOCUS525
CAJOBZ010000001.1	CAF4748578.1	PMACD_LOCUS526
CAJOBZ010000001.1	CAF4748589.1	PMACD_LOCUS527
CAJOBZ010000001.1	CAF4748603.1	PMACD_LOCUS528
CAJOBZ010000001.1	CAF4748615.1	PMACD_LOCUS529
CAJOBZ010000001.1	CAF4748625.1	PMACD_LOCUS530
CAJOBZ010000001.1	CAF4748636.1	PMACD_LOCUS531
CAJOBZ010000001.1	CAF4748649.1	PMACD_LOCUS532
CAJOBZ010000001.1	CAF4748660.1	PMACD_LOCUS533
CAJOBZ010000001.1	CAF4748674.1	PMACD_LOCUS534
CAJOBZ010000001.1	CAF4748689.1	PMACD_LOCUS535
CAJOBZ010000001.1	CAF4748701.1	PMACD_LOCUS536
CAJOBZ010000001.1	CAF4748716.1	PMACD_LOCUS537
CAJOBZ010000001.1	CAF4748731.1	PMACD_LOCUS538
CAJOBZ010000001.1	CAF4748747.1	PMACD_LOCUS538
CAJOBZ010000001.1	CAF4748760.1	PMACD_LOCUS539
CAJOBZ010000001.1	CAF4748771.1	PMACD_LOCUS540
CAJOBZ010000001.1	CAF4748786.1	PMACD_LOCUS541
CAJOBZ010000001.1	CAF4748800.1	PMACD_LOCUS541
CAJOBZ010000001.1	CAF4748816.1	PMACD_LOCUS542
CAJOBZ010000001.1	CAF4748828.1	PMACD_LOCUS543
CAJOBZ010000001.1	CAF4748844.1	PMACD_LOCUS544
CAJOBZ010000001.1	CAF4748862.1	PMACD_LOCUS545
CAJOBZ010000001.1	CAF4748875.1	PMACD_LOCUS546
CAJOBZ010000001.1	CAF4748889.1	PMACD_LOCUS547
CAJOBZ010000001.1	CAF4748902.1	PMACD_LOCUS548
CAJOBZ010000001.1	CAF4748917.1	PMACD_LOCUS549
CAJOBZ010000001.1	CAF4748925.1	PMACD_LOCUS550
CAJOBZ010000001.1	CAF4748937.1	PMACD_LOCUS551
CAJOBZ010000001.1	CAF4748951.1	PMACD_LOCUS552
CAJOBZ010000001.1	CAF4748966.1	PMACD_LOCUS553
CAJOBZ010000001.1	CAF4748979.1	PMACD_LOCUS554
CAJOBZ010000001.1	CAF4748995.1	PMACD_LOCUS555
CAJOBZ010000001.1	CAF4749010.1	PMACD_LOCUS556
CAJOBZ010000001.1	CAF4749020.1	PMACD_LOCUS557
CAJOBZ010000001.1	CAF4749032.1	PMACD_LOCUS557
CAJOBZ010000001.1	CAF4749049.1	PMACD_LOCUS558
CAJOBZ010000001.1	CAF4749063.1	PMACD_LOCUS559
CAJOBZ010000001.1	CAF4749076.1	PMACD_LOCUS560
CAJOBZ010000001.1	CAF4749088.1	PMACD_LOCUS561
CAJOBZ010000001.1	CAF4749102.1	PMACD_LOCUS562
CAJOBZ010000001.1	CAF4749120.1	PMACD_LOCUS563
CAJOBZ010000001.1	CAF4749135.1	PMACD_LOCUS564
CAJOBZ010000001.1	CAF4749149.1	PMACD_LOCUS565
CAJOBZ010000001.1	CAF4749163.1	PMACD_LOCUS566
CAJOBZ010000001.1	CAF4749171.1	PMACD_LOCUS567
CAJOBZ010000001.1	CAF4749184.1	PMACD_LOCUS568
CAJOBZ010000001.1	CAF4749189.1	PMACD_LOCUS569
CAJOBZ010000001.1	CAF4749206.1	PMACD_LOCUS570
CAJOBZ010000001.1	CAF4749218.1	PMACD_LOCUS570
CAJOBZ010000001.1	CAF4749233.1	PMACD_LOCUS571
CAJOBZ010000001.1	CAF4749245.1	PMACD_LOCUS572
CAJOBZ010000001.1	CAF4749262.1	PMACD_LOCUS573
CAJOBZ010000001.1	CAF4749277.1	PMACD_LOCUS574
CAJOBZ010000001.1	CAF4749295.1	PMACD_LOCUS575
CAJOBZ010000001.1	CAF4749309.1	PMACD_LOCUS576
CAJOBZ010000001.1	CAF4749324.1	PMACD_LOCUS577
CAJOBZ010000001.1	CAF4749337.1	PMACD_LOCUS578
CAJOBZ010000001.1	CAF4749351.1	PMACD_LOCUS579
CAJOBZ010000001.1	CAF4749368.1	PMACD_LOCUS580
CAJOBZ010000001.1	CAF4749382.1	PMACD_LOCUS581
CAJOBZ010000001.1	CAF4749397.1	PMACD_LOCUS582
CAJOBZ010000001.1	CAF4749411.1	PMACD_LOCUS583
CAJOBZ010000001.1	CAF4749429.1	PMACD_LOCUS584
CAJOBZ010000001.1	CAF4749446.1	PMACD_LOCUS585
CAJOBZ010000001.1	CAF4749464.1	PMACD_LOCUS586
CAJOBZ010000001.1	CAF4749473.1	PMACD_LOCUS587
CAJOBZ010000001.1	CAF4749485.1	PMACD_LOCUS588
CAJOBZ010000001.1	CAF4749498.1	PMACD_LOCUS588
CAJOBZ010000001.1	CAF4749511.1	PMACD_LOCUS589
CAJOBZ010000001.1	CAF4749522.1	PMACD_LOCUS590
CAJOBZ010000001.1	CAF4749534.1	PMACD_LOCUS591
CAJOBZ010000001.1	CAF4749544.1	PMACD_LOCUS592
CAJOBZ010000001.1	CAF4749556.1	PMACD_LOCUS593
CAJOBZ010000001.1	CAF4749573.1	PMACD_LOCUS594
CAJOBZ010000001.1	CAF4749588.1	PMACD_LOCUS595
CAJOBZ010000001.1	CAF4749602.1	PMACD_LOCUS595
CAJOBZ010000001.1	CAF4749618.1	PMACD_LOCUS595
CAJOBZ010000001.1	CAF4749633.1	PMACD_LOCUS596
CAJOBZ010000001.1	CAF4749648.1	PMACD_LOCUS597
CAJOBZ010000001.1	CAF4749662.1	PMACD_LOCUS598
CAJOBZ010000001.1	CAF4749679.1	PMACD_LOCUS598
CAJOBZ010000001.1	CAF4749694.1	PMACD_LOCUS599
CAJOBZ010000001.1	CAF4749709.1	PMACD_LOCUS600
CAJOBZ010000001.1	CAF4749723.1	PMACD_LOCUS601
CAJOBZ010000001.1	CAF4749737.1	PMACD_LOCUS601
CAJOBZ010000001.1	CAF4749751.1	PMACD_LOCUS602
CAJOBZ010000001.1	CAF4749763.1	PMACD_LOCUS603
CAJOBZ010000001.1	CAF4749777.1	PMACD_LOCUS604
CAJOBZ010000001.1	CAF4749788.1	PMACD_LOCUS605
CAJOBZ010000001.1	CAF4749802.1	PMACD_LOCUS606
CAJOBZ010000001.1	CAF4749815.1	PMACD_LOCUS607
CAJOBZ010000001.1	CAF4749829.1	PMACD_LOCUS608
CAJOBZ010000001.1	CAF4749840.1	PMACD_LOCUS608
CAJOBZ010000001.1	CAF4749853.1	PMACD_LOCUS609
CAJOBZ010000001.1	CAF4749865.1	PMACD_LOCUS610
CAJOBZ010000001.1	CAF4749877.1	PMACD_LOCUS611
CAJOBZ010000001.1	CAF4749892.1	PMACD_LOCUS612
CAJOBZ010000001.1	CAF4749905.1	PMACD_LOCUS613
CAJOBZ010000001.1	CAF4749918.1	PMACD_LOCUS614
CAJOBZ010000001.1	CAF4749936.1	PMACD_LOCUS614
CAJOBZ010000001.1	CAF4749951.1	PMACD_LOCUS614
CAJOBZ010000001.1	CAF4749965.1	PMACD_LOCUS615
CAJOBZ010000001.1	CAF4749979.1	PMACD_LOCUS616
CAJOBZ010000001.1	CAF4749993.1	PMACD_LOCUS617
CAJOBZ010000001.1	CAF4750010.1	PMACD_LOCUS618
CAJOBZ010000001.1	CAF4750023.1	PMACD_LOCUS618
CAJOBZ010000001.1	CAF4750038.1	PMACD_LOCUS619
CAJOBZ010000001.1	CAF4750053.1	PMACD_LOCUS619
CAJOBZ010000001.1	CAF4750065.1	PMACD_LOCUS620
CAJOBZ010000001.1	CAF4750080.1	PMACD_LOCUS621
CAJOBZ010000001.1	CAF4750090.1	PMACD_LOCUS622
CAJOBZ010000001.1	CAF4750105.1	PMACD_LOCUS622
CAJOBZ010000001.1	CAF4750120.1	PMACD_LOCUS623
CAJOBZ010000001.1	CAF4750138.1	PMACD_LOCUS624
CAJOBZ010000001.1	CAF4750148.1	PMACD_LOCUS625
CAJOBZ010000001.1	CAF4750164.1	PMACD_LOCUS626
CAJOBZ010000001.1	CAF4750176.1	PMACD_LOCUS627
CAJOBZ010000001.1	CAF4750190.1	PMACD_LOCUS628
CAJOBZ010000001.1	CAF4750203.1	PMACD_LOCUS628
CAJOBZ010000001.1	CAF4750215.1	PMACD_LOCUS629
CAJOBZ010000001.1	CAF4750230.1	PMACD_LOCUS630
CAJOBZ010000001.1	CAF4750242.1	PMACD_LOCUS631
CAJOBZ010000001.1	CAF4750253.1	PMACD_LOCUS632
CAJOBZ010000001.1	CAF4750269.1	PMACD_LOCUS633
CAJOBZ010000001.1	CAF4750283.1	PMACD_LOCUS634
CAJOBZ010000001.1	CAF4750294.1	PMACD_LOCUS635
CAJOBZ010000001.1	CAF4750309.1	PMACD_LOCUS636
CAJOBZ010000001.1	CAF4750324.1	PMACD_LOCUS637
CAJOBZ010000001.1	CAF4750336.1	PMACD_LOCUS638
CAJOBZ010000001.1	CAF4750352.1	PMACD_LOCUS639
CAJOBZ010000001.1	CAF4750363.1	PMACD_LOCUS640
CAJOBZ010000001.1	CAF4750365.1	PMACD_LOCUS641
CAJOBZ010000001.1	CAF4750380.1	PMACD_LOCUS641
CAJOBZ010000001.1	CAF4750390.1	PMACD_LOCUS642
CAJOBZ010000001.1	CAF4750407.1	PMACD_LOCUS643
CAJOBZ010000001.1	CAF4750422.1	PMACD_LOCUS644
CAJOBZ010000001.1	CAF4750437.1	PMACD_LOCUS644
CAJOBZ010000001.1	CAF4750450.1	PMACD_LOCUS645
CAJOBZ010000001.1	CAF4750462.1	PMACD_LOCUS645
CAJOBZ010000001.1	CAF4750472.1	PMACD_LOCUS646
CAJOBZ010000001.1	CAF4750485.1	PMACD_LOCUS647
CAJOBZ010000001.1	CAF4750500.1	PMACD_LOCUS648
CAJOBZ010000001.1	CAF4750510.1	PMACD_LOCUS649
CAJOBZ010000001.1	CAF4750527.1	PMACD_LOCUS650
CAJOBZ010000001.1	CAF4750532.1	PMACD_LOCUS650
CAJOBZ010000001.1	CAF4750548.1	PMACD_LOCUS651
CAJOBZ010000001.1	CAF4750563.1	PMACD_LOCUS652
CAJOBZ010000001.1	CAF4750578.1	PMACD_LOCUS653
CAJOBZ010000001.1	CAF4750593.1	PMACD_LOCUS654
CAJOBZ010000001.1	CAF4750608.1	PMACD_LOCUS655
CAJOBZ010000001.1	CAF4750621.1	PMACD_LOCUS656
CAJOBZ010000001.1	CAF4750633.1	PMACD_LOCUS657
CAJOBZ010000001.1	CAF4750645.1	PMACD_LOCUS658
CAJOBZ010000001.1	CAF4750662.1	PMACD_LOCUS659
CAJOBZ010000001.1	CAF4750679.1	PMACD_LOCUS660
CAJOBZ010000001.1	CAF4750694.1	PMACD_LOCUS661
CAJOBZ010000001.1	CAF4750724.1	PMACD_LOCUS661
CAJOBZ010000001.1	CAF4750708.1	PMACD_LOCUS661
CAJOBZ010000001.1	CAF4750735.1	PMACD_LOCUS662
CAJOBZ010000001.1	CAF4750750.1	PMACD_LOCUS663
CAJOBZ010000001.1	CAF4750763.1	PMACD_LOCUS664
CAJOBZ010000001.1	CAF4750779.1	PMACD_LOCUS665
CAJOBZ010000001.1	CAF4750793.1	PMACD_LOCUS665
CAJOBZ010000001.1	CAF4750806.1	PMACD_LOCUS666
CAJOBZ010000001.1	CAF4750817.1	PMACD_LOCUS667
CAJOBZ010000001.1	CAF4750832.1	PMACD_LOCUS668
CAJOBZ010000001.1	CAF4750843.1	PMACD_LOCUS669
CAJOBZ010000001.1	CAF4750853.1	PMACD_LOCUS670
CAJOBZ010000001.1	CAF4750866.1	PMACD_LOCUS671
CAJOBZ010000001.1	CAF4750877.1	PMACD_LOCUS672
CAJOBZ010000001.1	CAF4750889.1	PMACD_LOCUS672
CAJOBZ010000001.1	CAF4750903.1	PMACD_LOCUS673
CAJOBZ010000001.1	CAF4750916.1	PMACD_LOCUS674
CAJOBZ010000001.1	CAF4750926.1	PMACD_LOCUS675
CAJOBZ010000001.1	CAF4750941.1	PMACD_LOCUS676
CAJOBZ010000001.1	CAF4750952.1	PMACD_LOCUS677
CAJOBZ010000001.1	CAF4750968.1	PMACD_LOCUS678
CAJOBZ010000001.1	CAF4750982.1	PMACD_LOCUS679
CAJOBZ010000001.1	CAF4750992.1	PMACD_LOCUS680
CAJOBZ010000001.1	CAF4751000.1	PMACD_LOCUS680
CAJOBZ010000001.1	CAF4751008.1	PMACD_LOCUS681
CAJOBZ010000001.1	CAF4751022.1	PMACD_LOCUS682
CAJOBZ010000001.1	CAF4751034.1	PMACD_LOCUS683
CAJOBZ010000001.1	CAF4751048.1	PMACD_LOCUS684
CAJOBZ010000001.1	CAF4751058.1	PMACD_LOCUS685
CAJOBZ010000001.1	CAF4751069.1	PMACD_LOCUS686
CAJOBZ010000001.1	CAF4751082.1	PMACD_LOCUS687
CAJOBZ010000001.1	CAF4751091.1	PMACD_LOCUS688
CAJOBZ010000001.1	CAF4751098.1	PMACD_LOCUS689
CAJOBZ010000001.1	CAF4751111.1	PMACD_LOCUS690
CAJOBZ010000001.1	CAF4751121.1	PMACD_LOCUS690
CAJOBZ010000001.1	CAF4751132.1	PMACD_LOCUS691
CAJOBZ010000001.1	CAF4751146.1	PMACD_LOCUS692
CAJOBZ010000001.1	CAF4751156.1	PMACD_LOCUS693
CAJOBZ010000001.1	CAF4751170.1	PMACD_LOCUS694
CAJOBZ010000001.1	CAF4751193.1	PMACD_LOCUS695
CAJOBZ010000001.1	CAF4751186.1	PMACD_LOCUS695
CAJOBZ010000001.1	CAF4751206.1	PMACD_LOCUS696
CAJOBZ010000001.1	CAF4751217.1	PMACD_LOCUS697
CAJOBZ010000001.1	CAF4751228.1	PMACD_LOCUS696
CAJOBZ010000001.1	CAF4751244.1	PMACD_LOCUS698
CAJOBZ010000001.1	CAF4751258.1	PMACD_LOCUS699
CAJOBZ010000001.1	CAF4751274.1	PMACD_LOCUS699
CAJOBZ010000001.1	CAF4751285.1	PMACD_LOCUS700
CAJOBZ010000001.1	CAF4751297.1	PMACD_LOCUS701
CAJOBZ010000001.1	CAF4751307.1	PMACD_LOCUS702
CAJOBZ010000001.1	CAF4751313.1	PMACD_LOCUS703
CAJOBZ010000001.1	CAF4751324.1	PMACD_LOCUS704
CAJOBZ010000001.1	CAF4751335.1	PMACD_LOCUS705
CAJOBZ010000001.1	CAF4751347.1	PMACD_LOCUS706
CAJOBZ010000001.1	CAF4751360.1	PMACD_LOCUS707
CAJOBZ010000001.1	CAF4751373.1	PMACD_LOCUS708
CAJOBZ010000001.1	CAF4751382.1	PMACD_LOCUS709
CAJOBZ010000001.1	CAF4751397.1	PMACD_LOCUS710
CAJOBZ010000001.1	CAF4751408.1	PMACD_LOCUS711
CAJOBZ010000001.1	CAF4751418.1	PMACD_LOCUS712
CAJOBZ010000001.1	CAF4751431.1	PMACD_LOCUS713
CAJOBZ010000001.1	CAF4751447.1	PMACD_LOCUS714
CAJOBZ010000001.1	CAF4751460.1	PMACD_LOCUS714
CAJOBZ010000001.1	CAF4751474.1	PMACD_LOCUS715
CAJOBZ010000001.1	CAF4751486.1	PMACD_LOCUS716
